time	V(n009)	V(n010)	Ic(Q5)	Ic(Q6)	Ic(Q11)	Ic(Q12)
5.920392857148511e-03	9.815477e+00	1.497302e+01	-4.743560e-03	4.028210e-03	-4.554424e-03	4.187915e-03
5.924064285719950e-03	1.003661e+01	1.497524e+01	-4.734281e-03	4.036651e-03	-4.554406e-03	4.187918e-03
5.927735714291388e-03	1.026036e+01	1.497750e+01	-4.724907e-03	4.045171e-03	-4.554388e-03	4.187920e-03
5.931407142862827e-03	1.048672e+01	1.497979e+01	-4.715438e-03	4.053771e-03	-4.554371e-03	4.187923e-03
5.935078571434265e-03	1.071569e+01	1.498212e+01	-4.705872e-03	4.062451e-03	-4.554354e-03	4.187925e-03
5.938750000005704e-03	1.094727e+01	1.498449e+01	-4.696211e-03	4.071211e-03	-4.554337e-03	4.187929e-03
5.938950000005705e-03	1.095993e+01	1.498462e+01	-4.695683e-03	4.071689e-03	-4.554336e-03	4.187929e-03
5.942907142862859e-03	1.121217e+01	1.498721e+01	-4.685176e-03	4.081209e-03	-4.554318e-03	4.187933e-03
5.946864285720012e-03	1.146637e+01	1.498984e+01	-4.674600e-03	4.090784e-03	-4.554302e-03	4.187937e-03
5.950821428577166e-03	1.172253e+01	1.499250e+01	-4.663958e-03	4.100414e-03	-4.554285e-03	4.187941e-03
5.954778571434319e-03	1.198066e+01	1.499521e+01	-4.653248e-03	4.110099e-03	-4.554270e-03	4.187946e-03
5.958735714291473e-03	1.224076e+01	1.499795e+01	-4.642471e-03	4.119839e-03	-4.554254e-03	4.187952e-03
5.962692857148627e-03	1.250281e+01	1.500074e+01	-4.631626e-03	4.129634e-03	-4.554240e-03	4.187958e-03
5.966650000005781e-03	1.276684e+01	1.500356e+01	-4.620715e-03	4.139483e-03	-4.554226e-03	4.187964e-03
5.971364285720079e-03	1.308340e+01	1.500697e+01	-4.607649e-03	4.151271e-03	-4.554210e-03	4.187973e-03
5.976078571434377e-03	1.340097e+01	1.501042e+01	-4.594561e-03	4.163071e-03	-4.554196e-03	4.187982e-03
5.980792857148676e-03	1.371953e+01	1.501391e+01	-4.581451e-03	4.174885e-03	-4.554182e-03	4.187993e-03
5.985507142862975e-03	1.403910e+01	1.501742e+01	-4.568319e-03	4.186713e-03	-4.554169e-03	4.188005e-03
5.990221428577274e-03	1.435966e+01	1.502097e+01	-4.555166e-03	4.198554e-03	-4.554157e-03	4.188018e-03
5.994935714291572e-03	1.468123e+01	1.502456e+01	-4.541990e-03	4.210408e-03	-4.554146e-03	4.188031e-03
5.999650000005871e-03	1.500380e+01	1.502818e+01	-4.528792e-03	4.222276e-03	-4.554136e-03	4.188046e-03
6.000978571434445e-03	1.509454e+01	1.502919e+01	-4.525083e-03	4.225610e-03	-4.554134e-03	4.188051e-03
6.002307142863021e-03	1.518526e+01	1.503021e+01	-4.521377e-03	4.228942e-03	-4.554131e-03	4.188055e-03
6.003635714291596e-03	1.527596e+01	1.503123e+01	-4.517673e-03	4.232270e-03	-4.554129e-03	4.188060e-03
6.004964285720171e-03	1.536663e+01	1.503225e+01	-4.513971e-03	4.235597e-03	-4.554126e-03	4.188064e-03
6.006292857148746e-03	1.545729e+01	1.503327e+01	-4.510272e-03	4.238921e-03	-4.554124e-03	4.188069e-03
6.007621428577322e-03	1.554793e+01	1.503429e+01	-4.506575e-03	4.242242e-03	-4.554122e-03	4.188074e-03
6.008950000005896e-03	1.563855e+01	1.503532e+01	-4.502880e-03	4.245560e-03	-4.554119e-03	4.188079e-03
6.013392857148765e-03	1.594176e+01	1.503874e+01	-4.490529e-03	4.256651e-03	-4.554113e-03	4.188096e-03
6.017835714291635e-03	1.624369e+01	1.504215e+01	-4.478249e-03	4.267673e-03	-4.554106e-03	4.188114e-03
6.022278571434504e-03	1.654432e+01	1.504553e+01	-4.466039e-03	4.278626e-03	-4.554100e-03	4.188134e-03
6.026721428577374e-03	1.684366e+01	1.504890e+01	-4.453901e-03	4.289511e-03	-4.554095e-03	4.188154e-03
6.031164285720243e-03	1.714171e+01	1.505225e+01	-4.441834e-03	4.300328e-03	-4.554090e-03	4.188175e-03
6.035607142863112e-03	1.743847e+01	1.505557e+01	-4.429837e-03	4.311076e-03	-4.554086e-03	4.188197e-03
6.040050000005981e-03	1.773394e+01	1.505888e+01	-4.417912e-03	4.321755e-03	-4.554082e-03	4.188220e-03
6.041350000005985e-03	1.781983e+01	1.505984e+01	-4.414449e-03	4.324856e-03	-4.554081e-03	4.188227e-03
6.045050000005995e-03	1.806360e+01	1.506255e+01	-4.404629e-03	4.333644e-03	-4.554078e-03	4.188247e-03
6.048750000006005e-03	1.830541e+01	1.506524e+01	-4.394904e-03	4.342346e-03	-4.554076e-03	4.188267e-03
6.052450000006015e-03	1.854525e+01	1.506790e+01	-4.385271e-03	4.350961e-03	-4.554073e-03	4.188288e-03
6.056150000006025e-03	1.878312e+01	1.507053e+01	-4.375732e-03	4.359490e-03	-4.554071e-03	4.188310e-03
6.059850000006035e-03	1.901903e+01	1.507313e+01	-4.366287e-03	4.367932e-03	-4.554069e-03	4.188332e-03
6.063550000006046e-03	1.925298e+01	1.507571e+01	-4.356934e-03	4.376288e-03	-4.554068e-03	4.188355e-03
6.067250000006056e-03	1.948497e+01	1.507826e+01	-4.347675e-03	4.384557e-03	-4.554066e-03	4.188379e-03
6.070821428577494e-03	1.970657e+01	1.508069e+01	-4.338846e-03	4.392441e-03	-4.554065e-03	4.188402e-03
6.074392857148932e-03	1.992553e+01	1.508310e+01	-4.330136e-03	4.400215e-03	-4.554064e-03	4.188425e-03
6.077964285720371e-03	2.014185e+01	1.508547e+01	-4.321547e-03	4.407879e-03	-4.554062e-03	4.188450e-03
6.081535714291809e-03	2.035553e+01	1.508782e+01	-4.313078e-03	4.415435e-03	-4.554061e-03	4.188474e-03
6.085107142863247e-03	2.056658e+01	1.509015e+01	-4.304730e-03	4.422881e-03	-4.554060e-03	4.188499e-03
6.088678571434685e-03	2.077499e+01	1.509244e+01	-4.296502e-03	4.430217e-03	-4.554059e-03	4.188524e-03
6.092250000006124e-03	2.098076e+01	1.509471e+01	-4.288395e-03	4.437445e-03	-4.554058e-03	4.188550e-03
6.095878571434705e-03	2.118672e+01	1.509699e+01	-4.280298e-03	4.444661e-03	-4.554058e-03	4.188577e-03
6.099507142863287e-03	2.138920e+01	1.509924e+01	-4.272357e-03	4.451738e-03	-4.554057e-03	4.188604e-03
6.103135714291868e-03	2.158820e+01	1.510146e+01	-4.264572e-03	4.458675e-03	-4.554056e-03	4.188632e-03
6.106764285720450e-03	2.178371e+01	1.510365e+01	-4.256944e-03	4.465473e-03	-4.554055e-03	4.188660e-03
6.110392857149031e-03	2.197575e+01	1.510582e+01	-4.249471e-03	4.472131e-03	-4.554055e-03	4.188688e-03
6.114021428577613e-03	2.216430e+01	1.510796e+01	-4.242155e-03	4.478650e-03	-4.554054e-03	4.188717e-03
6.117650000006193e-03	2.234937e+01	1.511006e+01	-4.234994e-03	4.485028e-03	-4.554054e-03	4.188746e-03
6.121378571434775e-03	2.253552e+01	1.511220e+01	-4.227816e-03	4.491424e-03	-4.554053e-03	4.188776e-03
6.125107142863357e-03	2.271727e+01	1.511431e+01	-4.220834e-03	4.497647e-03	-4.554053e-03	4.188806e-03
6.128835714291938e-03	2.289463e+01	1.511638e+01	-4.214047e-03	4.503698e-03	-4.554052e-03	4.188837e-03
6.132564285720520e-03	2.306758e+01	1.511842e+01	-4.207456e-03	4.509576e-03	-4.554052e-03	4.188867e-03
6.136292857149101e-03	2.323614e+01	1.512042e+01	-4.201061e-03	4.515282e-03	-4.554051e-03	4.188898e-03
6.140021428577684e-03	2.340030e+01	1.512240e+01	-4.194861e-03	4.520815e-03	-4.554051e-03	4.188929e-03
6.143750000006265e-03	2.356006e+01	1.512434e+01	-4.188858e-03	4.526176e-03	-4.554051e-03	4.188960e-03
6.147650000006276e-03	2.372209e+01	1.512634e+01	-4.182804e-03	4.531586e-03	-4.554051e-03	4.188993e-03
6.151550000006286e-03	2.387862e+01	1.512829e+01	-4.176994e-03	4.536785e-03	-4.554050e-03	4.189025e-03
6.155450000006297e-03	2.402967e+01	1.513019e+01	-4.171427e-03	4.541771e-03	-4.554050e-03	4.189057e-03
6.159350000006308e-03	2.417522e+01	1.513205e+01	-4.166104e-03	4.546546e-03	-4.554050e-03	4.189089e-03
6.163250000006318e-03	2.431529e+01	1.513387e+01	-4.161024e-03	4.551109e-03	-4.554050e-03	4.189120e-03
6.167150000006329e-03	2.444986e+01	1.513564e+01	-4.156187e-03	4.555460e-03	-4.554049e-03	4.189151e-03
6.171050000006340e-03	2.457894e+01	1.513737e+01	-4.151594e-03	4.559599e-03	-4.554049e-03	4.189182e-03
6.175178571434922e-03	2.470925e+01	1.513914e+01	-4.147013e-03	4.563738e-03	-4.554049e-03	4.189213e-03
6.179307142863505e-03	2.483281e+01	1.514084e+01	-4.142729e-03	4.567619e-03	-4.554049e-03	4.189244e-03
6.183435714292087e-03	2.494964e+01	1.514247e+01	-4.138739e-03	4.571244e-03	-4.554049e-03	4.189272e-03
6.187564285720671e-03	2.505974e+01	1.514403e+01	-4.135046e-03	4.574610e-03	-4.554049e-03	4.189300e-03
6.191692857149253e-03	2.516309e+01	1.514552e+01	-4.131648e-03	4.577720e-03	-4.554048e-03	4.189326e-03
6.195821428577836e-03	2.525971e+01	1.514693e+01	-4.128546e-03	4.580572e-03	-4.554048e-03	4.189351e-03
6.199950000006419e-03	2.534959e+01	1.514827e+01	-4.125739e-03	4.583166e-03	-4.554048e-03	4.189374e-03
6.204835714292146e-03	2.544690e+01	1.514975e+01	-4.122816e-03	4.585892e-03	-4.554048e-03	4.189399e-03
6.209721428577874e-03	2.553430e+01	1.515108e+01	-4.120314e-03	4.588240e-03	-4.554048e-03	4.189420e-03
6.214607142863602e-03	2.561179e+01	1.515227e+01	-4.118233e-03	4.590209e-03	-4.554048e-03	4.189438e-03
6.219492857149329e-03	2.567937e+01	1.515331e+01	-4.116573e-03	4.591800e-03	-4.554048e-03	4.189452e-03
6.224378571435056e-03	2.573703e+01	1.515420e+01	-4.115335e-03	4.593012e-03	-4.554048e-03	4.189462e-03
6.229264285720785e-03	2.578479e+01	1.515495e+01	-4.114519e-03	4.593846e-03	-4.554048e-03	4.189468e-03
6.234150000006512e-03	2.582263e+01	1.515555e+01	-4.114123e-03	4.594301e-03	-4.554048e-03	4.189471e-03
6.235864285720803e-03	2.583351e+01	1.515572e+01	-4.114082e-03	4.594369e-03	-4.554048e-03	4.189471e-03
6.237578571435093e-03	2.584315e+01	1.515587e+01	-4.114091e-03	4.594390e-03	-4.554048e-03	4.189470e-03
6.239292857149383e-03	2.585156e+01	1.515599e+01	-4.114152e-03	4.594363e-03	-4.554048e-03	4.189469e-03
6.241007142863674e-03	2.585874e+01	1.515609e+01	-4.114263e-03	4.594290e-03	-4.554048e-03	4.189467e-03
6.242721428577964e-03	2.586468e+01	1.515618e+01	-4.114424e-03	4.594169e-03	-4.554048e-03	4.189465e-03
6.244435714292254e-03	2.586939e+01	1.515624e+01	-4.114636e-03	4.594002e-03	-4.554048e-03	4.189462e-03
6.246150000006545e-03	2.587286e+01	1.515628e+01	-4.114899e-03	4.593787e-03	-4.554048e-03	4.189459e-03
6.252050000006561e-03	2.587534e+01	1.515625e+01	-4.116203e-03	4.592680e-03	-4.554048e-03	4.189443e-03
6.257950000006577e-03	2.586319e+01	1.515598e+01	-4.118081e-03	4.591024e-03	-4.554048e-03	4.189422e-03
6.263850000006593e-03	2.583641e+01	1.515547e+01	-4.120534e-03	4.588819e-03	-4.554048e-03	4.189398e-03
6.269750000006609e-03	2.579501e+01	1.515474e+01	-4.123562e-03	4.586065e-03	-4.554048e-03	4.189369e-03
6.275650000006626e-03	2.573897e+01	1.515377e+01	-4.127164e-03	4.582762e-03	-4.554048e-03	4.189335e-03
6.281550000006642e-03	2.566830e+01	1.515257e+01	-4.131341e-03	4.578910e-03	-4.554048e-03	4.189297e-03
6.287450000006658e-03	2.558301e+01	1.515113e+01	-4.136093e-03	4.574509e-03	-4.554049e-03	4.189255e-03
6.291821428578099e-03	2.551037e+01	1.514994e+01	-4.139964e-03	4.570904e-03	-4.554049e-03	4.189222e-03
6.296192857149539e-03	2.542996e+01	1.514866e+01	-4.144124e-03	4.567016e-03	-4.554049e-03	4.189189e-03
6.300564285720980e-03	2.534179e+01	1.514729e+01	-4.148573e-03	4.562845e-03	-4.554049e-03	4.189155e-03
6.304935714292420e-03	2.524586e+01	1.514584e+01	-4.153310e-03	4.558392e-03	-4.554050e-03	4.189120e-03
6.309307142863861e-03	2.514216e+01	1.514429e+01	-4.158336e-03	4.553657e-03	-4.554050e-03	4.189084e-03
6.313678571435301e-03	2.503070e+01	1.514266e+01	-4.163651e-03	4.548640e-03	-4.554050e-03	4.189048e-03
6.318050000006742e-03	2.491147e+01	1.514093e+01	-4.169255e-03	4.543340e-03	-4.554051e-03	4.189011e-03
6.322107142863896e-03	2.479403e+01	1.513927e+01	-4.174702e-03	4.538178e-03	-4.554051e-03	4.188977e-03
6.326164285721050e-03	2.467042e+01	1.513756e+01	-4.180376e-03	4.532797e-03	-4.554051e-03	4.188942e-03
6.330221428578204e-03	2.454062e+01	1.513580e+01	-4.186275e-03	4.527194e-03	-4.554051e-03	4.188908e-03
6.334278571435357e-03	2.440463e+01	1.513398e+01	-4.192399e-03	4.521372e-03	-4.554052e-03	4.188875e-03
6.338335714292511e-03	2.426247e+01	1.513211e+01	-4.198750e-03	4.515329e-03	-4.554052e-03	4.188841e-03
6.342392857149665e-03	2.411412e+01	1.513019e+01	-4.205326e-03	4.509066e-03	-4.554052e-03	4.188807e-03
6.346450000006819e-03	2.395959e+01	1.512822e+01	-4.212128e-03	4.502582e-03	-4.554053e-03	4.188773e-03
6.348550000006825e-03	2.387741e+01	1.512719e+01	-4.215729e-03	4.499150e-03	-4.554053e-03	4.188756e-03
6.352421428578264e-03	2.372160e+01	1.512525e+01	-4.222523e-03	4.492668e-03	-4.554054e-03	4.188725e-03
6.356292857149703e-03	2.356085e+01	1.512327e+01	-4.229498e-03	4.486015e-03	-4.554054e-03	4.188694e-03
6.360164285721143e-03	2.339517e+01	1.512126e+01	-4.236651e-03	4.479189e-03	-4.554055e-03	4.188664e-03
6.364035714292581e-03	2.322454e+01	1.511922e+01	-4.243985e-03	4.472190e-03	-4.554055e-03	4.188633e-03
6.367907142864021e-03	2.304898e+01	1.511714e+01	-4.251498e-03	4.465019e-03	-4.554056e-03	4.188604e-03
6.371778571435460e-03	2.286848e+01	1.511502e+01	-4.259192e-03	4.457675e-03	-4.554057e-03	4.188575e-03
6.375650000006899e-03	2.268304e+01	1.511287e+01	-4.267064e-03	4.450158e-03	-4.554057e-03	4.188546e-03
6.379392857149766e-03	2.249940e+01	1.511076e+01	-4.274835e-03	4.442741e-03	-4.554058e-03	4.188519e-03
6.383135714292634e-03	2.231187e+01	1.510862e+01	-4.282746e-03	4.435190e-03	-4.554059e-03	4.188492e-03
6.386878571435501e-03	2.212044e+01	1.510645e+01	-4.290799e-03	4.427507e-03	-4.554060e-03	4.188466e-03
6.390621428578369e-03	2.192512e+01	1.510426e+01	-4.298992e-03	4.419690e-03	-4.554061e-03	4.188440e-03
6.394364285721236e-03	2.172591e+01	1.510203e+01	-4.307328e-03	4.411741e-03	-4.554063e-03	4.188415e-03
6.398107142864103e-03	2.152280e+01	1.509977e+01	-4.315804e-03	4.403658e-03	-4.554064e-03	4.188390e-03
6.401850000006971e-03	2.131580e+01	1.509749e+01	-4.324422e-03	4.395443e-03	-4.554065e-03	4.188366e-03
6.405521428578410e-03	2.110933e+01	1.509522e+01	-4.332999e-03	4.387269e-03	-4.554067e-03	4.188343e-03
6.409192857149848e-03	2.089990e+01	1.509292e+01	-4.341682e-03	4.378997e-03	-4.554069e-03	4.188320e-03
6.412864285721287e-03	2.068751e+01	1.509060e+01	-4.350472e-03	4.370627e-03	-4.554070e-03	4.188298e-03
6.416535714292725e-03	2.047215e+01	1.508824e+01	-4.359368e-03	4.362160e-03	-4.554073e-03	4.188277e-03
6.420207142864164e-03	2.025382e+01	1.508586e+01	-4.368371e-03	4.353594e-03	-4.554075e-03	4.188256e-03
6.423878571435602e-03	2.003253e+01	1.508345e+01	-4.377480e-03	4.344930e-03	-4.554077e-03	4.188236e-03
6.427550000007041e-03	1.980827e+01	1.508101e+01	-4.386696e-03	4.336169e-03	-4.554080e-03	4.188216e-03
6.430892857149907e-03	1.960189e+01	1.507877e+01	-4.395164e-03	4.328121e-03	-4.554082e-03	4.188199e-03
6.434235714292773e-03	1.939373e+01	1.507650e+01	-4.403695e-03	4.320017e-03	-4.554085e-03	4.188182e-03
6.437578571435639e-03	1.918377e+01	1.507421e+01	-4.412289e-03	4.311858e-03	-4.554088e-03	4.188166e-03
6.440921428578507e-03	1.897204e+01	1.507190e+01	-4.420944e-03	4.303643e-03	-4.554091e-03	4.188150e-03
6.444264285721373e-03	1.875851e+01	1.506957e+01	-4.429663e-03	4.295373e-03	-4.554095e-03	4.188134e-03
6.447607142864239e-03	1.854320e+01	1.506721e+01	-4.438443e-03	4.287047e-03	-4.554099e-03	4.188120e-03
6.450950000007105e-03	1.832610e+01	1.506483e+01	-4.447286e-03	4.278666e-03	-4.554103e-03	4.188105e-03
6.455192857149974e-03	1.804827e+01	1.506177e+01	-4.458588e-03	4.267959e-03	-4.554108e-03	4.188088e-03
6.459435714292842e-03	1.776881e+01	1.505868e+01	-4.469942e-03	4.257210e-03	-4.554115e-03	4.188072e-03
6.463678571435711e-03	1.748770e+01	1.505557e+01	-4.481348e-03	4.246418e-03	-4.554122e-03	4.188057e-03
6.467921428578580e-03	1.720496e+01	1.505242e+01	-4.492806e-03	4.235585e-03	-4.554129e-03	4.188042e-03
6.472164285721449e-03	1.692059e+01	1.504925e+01	-4.504315e-03	4.224709e-03	-4.554138e-03	4.188029e-03
6.476407142864318e-03	1.663458e+01	1.504605e+01	-4.515877e-03	4.213791e-03	-4.554146e-03	4.188016e-03
6.480650000007186e-03	1.634693e+01	1.504282e+01	-4.527490e-03	4.202832e-03	-4.554156e-03	4.188004e-03
6.483421428578623e-03	1.615871e+01	1.504070e+01	-4.535081e-03	4.195671e-03	-4.554163e-03	4.187997e-03
6.486192857150058e-03	1.597030e+01	1.503858e+01	-4.542675e-03	4.188512e-03	-4.554170e-03	4.187991e-03
6.488964285721495e-03	1.578169e+01	1.503646e+01	-4.550270e-03	4.181354e-03	-4.554177e-03	4.187984e-03
6.491735714292931e-03	1.559288e+01	1.503433e+01	-4.557868e-03	4.174198e-03	-4.554185e-03	4.187978e-03
6.494507142864367e-03	1.540389e+01	1.503220e+01	-4.565467e-03	4.167042e-03	-4.554193e-03	4.187972e-03
6.497278571435803e-03	1.521469e+01	1.503007e+01	-4.573069e-03	4.159888e-03	-4.554201e-03	4.187967e-03
6.500050000007239e-03	1.502530e+01	1.502793e+01	-4.580672e-03	4.152736e-03	-4.554210e-03	4.187962e-03
6.504278571435822e-03	1.473607e+01	1.502466e+01	-4.592272e-03	4.141829e-03	-4.554224e-03	4.187955e-03
6.508507142864405e-03	1.444756e+01	1.502142e+01	-4.603830e-03	4.130971e-03	-4.554239e-03	4.187948e-03
6.512735714292988e-03	1.415976e+01	1.501820e+01	-4.615346e-03	4.120161e-03	-4.554254e-03	4.187942e-03
6.516964285721571e-03	1.387268e+01	1.501500e+01	-4.626818e-03	4.109399e-03	-4.554271e-03	4.187937e-03
6.521192857150154e-03	1.358632e+01	1.501182e+01	-4.638248e-03	4.098685e-03	-4.554288e-03	4.187932e-03
6.525421428578738e-03	1.330067e+01	1.500866e+01	-4.649635e-03	4.088019e-03	-4.554305e-03	4.187928e-03
6.529650000007320e-03	1.301574e+01	1.500553e+01	-4.660979e-03	4.077401e-03	-4.554324e-03	4.187925e-03
6.533035714293044e-03	1.278877e+01	1.500305e+01	-4.670006e-03	4.068960e-03	-4.554339e-03	4.187922e-03
6.536421428578768e-03	1.256307e+01	1.500059e+01	-4.678972e-03	4.060580e-03	-4.554354e-03	4.187919e-03
6.539807142864491e-03	1.233863e+01	1.499817e+01	-4.687879e-03	4.052262e-03	-4.554370e-03	4.187917e-03
6.543192857150214e-03	1.211547e+01	1.499577e+01	-4.696726e-03	4.044006e-03	-4.554386e-03	4.187915e-03
6.546578571435938e-03	1.189357e+01	1.499340e+01	-4.705513e-03	4.035812e-03	-4.554402e-03	4.187913e-03
6.549964285721662e-03	1.167295e+01	1.499106e+01	-4.714240e-03	4.027680e-03	-4.554419e-03	4.187911e-03
6.553350000007385e-03	1.145359e+01	1.498875e+01	-4.722907e-03	4.019610e-03	-4.554436e-03	4.187910e-03
6.556950000007395e-03	1.122211e+01	1.498632e+01	-4.732043e-03	4.011111e-03	-4.554455e-03	4.187908e-03
6.560550000007405e-03	1.099287e+01	1.498393e+01	-4.741079e-03	4.002713e-03	-4.554473e-03	4.187907e-03
6.564150000007415e-03	1.076589e+01	1.498157e+01	-4.750015e-03	3.994417e-03	-4.554492e-03	4.187905e-03
6.567750000007424e-03	1.054116e+01	1.497925e+01	-4.758851e-03	3.986222e-03	-4.554511e-03	4.187904e-03
6.571350000007434e-03	1.031867e+01	1.497696e+01	-4.767588e-03	3.978129e-03	-4.554531e-03	4.187903e-03
6.574950000007444e-03	1.009844e+01	1.497471e+01	-4.776225e-03	3.970137e-03	-4.554550e-03	4.187902e-03
6.578550000007454e-03	9.880451e+00	1.497250e+01	-4.784762e-03	3.962246e-03	-4.554570e-03	4.187901e-03
6.582078571436035e-03	9.669394e+00	1.497036e+01	-4.793016e-03	3.954626e-03	-4.554590e-03	4.187900e-03
6.585607142864616e-03	9.461250e+00	1.496826e+01	-4.801146e-03	3.947133e-03	-4.554610e-03	4.187899e-03
6.589135714293197e-03	9.256019e+00	1.496619e+01	-4.809150e-03	3.939766e-03	-4.554630e-03	4.187899e-03
6.592664285721779e-03	9.053701e+00	1.496416e+01	-4.817029e-03	3.932527e-03	-4.554650e-03	4.187898e-03
6.596192857150359e-03	8.854296e+00	1.496216e+01	-4.824784e-03	3.925414e-03	-4.554670e-03	4.187897e-03
6.599721428578941e-03	8.657804e+00	1.496020e+01	-4.832413e-03	3.918428e-03	-4.554690e-03	4.187897e-03
6.603250000007522e-03	8.464225e+00	1.495827e+01	-4.839917e-03	3.911568e-03	-4.554710e-03	4.187896e-03
6.606792857150388e-03	8.273166e+00	1.495637e+01	-4.847312e-03	3.904823e-03	-4.554731e-03	4.187896e-03
6.610335714293255e-03	8.085729e+00	1.495450e+01	-4.854554e-03	3.898233e-03	-4.554751e-03	4.187896e-03
6.613878571436122e-03	7.901914e+00	1.495267e+01	-4.861644e-03	3.891799e-03	-4.554771e-03	4.187895e-03
6.617421428578989e-03	7.721721e+00	1.495088e+01	-4.868582e-03	3.885520e-03	-4.554792e-03	4.187895e-03
6.620964285721856e-03	7.545149e+00	1.494912e+01	-4.875367e-03	3.879396e-03	-4.554812e-03	4.187894e-03
6.624507142864723e-03	7.372199e+00	1.494740e+01	-4.882001e-03	3.873427e-03	-4.554832e-03	4.187894e-03
6.628050000007589e-03	7.202871e+00	1.494571e+01	-4.888482e-03	3.867614e-03	-4.554852e-03	4.187894e-03
6.631578571436170e-03	7.038167e+00	1.494407e+01	-4.894773e-03	3.861992e-03	-4.554872e-03	4.187893e-03
6.635107142864752e-03	6.877655e+00	1.494247e+01	-4.900891e-03	3.856549e-03	-4.554892e-03	4.187893e-03
6.638635714293332e-03	6.721334e+00	1.494091e+01	-4.906835e-03	3.851285e-03	-4.554911e-03	4.187893e-03
6.642164285721914e-03	6.569205e+00	1.493938e+01	-4.912606e-03	3.846199e-03	-4.554930e-03	4.187893e-03
6.645692857150495e-03	6.421267e+00	1.493790e+01	-4.918204e-03	3.841293e-03	-4.554949e-03	4.187892e-03
6.649221428579076e-03	6.277521e+00	1.493646e+01	-4.923628e-03	3.836565e-03	-4.554968e-03	4.187892e-03
6.652750000007657e-03	6.137966e+00	1.493505e+01	-4.928879e-03	3.832016e-03	-4.554986e-03	4.187892e-03
6.655750000007665e-03	6.022987e+00	1.493389e+01	-4.933194e-03	3.828305e-03	-4.555001e-03	4.187892e-03
6.659207142864818e-03	5.894389e+00	1.493259e+01	-4.938006e-03	3.824195e-03	-4.555019e-03	4.187892e-03
6.662664285721970e-03	5.770351e+00	1.493133e+01	-4.942632e-03	3.820279e-03	-4.555035e-03	4.187891e-03
6.666121428579122e-03	5.650872e+00	1.493011e+01	-4.947073e-03	3.816557e-03	-4.555052e-03	4.187891e-03
6.669578571436274e-03	5.535954e+00	1.492894e+01	-4.951329e-03	3.813029e-03	-4.555067e-03	4.187891e-03
6.673035714293426e-03	5.425594e+00	1.492781e+01	-4.955399e-03	3.809695e-03	-4.555083e-03	4.187891e-03
6.676492857150579e-03	5.319795e+00	1.492673e+01	-4.959284e-03	3.806555e-03	-4.555097e-03	4.187891e-03
6.679950000007731e-03	5.218555e+00	1.492569e+01	-4.962984e-03	3.803609e-03	-4.555111e-03	4.187891e-03
6.683235714293454e-03	5.126791e+00	1.492474e+01	-4.966321e-03	3.800999e-03	-4.555124e-03	4.187891e-03
6.686521428579178e-03	5.039473e+00	1.492385e+01	-4.969479e-03	3.798575e-03	-4.555136e-03	4.187891e-03
6.689807142864901e-03	4.956602e+00	1.492299e+01	-4.972459e-03	3.796337e-03	-4.555147e-03	4.187891e-03
